datetime,people,year_x,month_x,day_x,hour_x,minute_x,dayofweek_x,is_weekend_x,season_x,is_peak_hour_x,is_holiday,now_temp_C,now_feels_like_C,now_rh_pct,now_prec_1h_mm,now_clouds_pct,now_vis_m,now_aqi,now_pm25,now_pm10,now_no2,now_so2,now_o3,now_co_mg_m3,now_uptime,fc_today_high,fc_today_low,api_status,year_y,month_y,day_y,hour_y,minute_y,dayofweek_y,is_weekend_y,season_y,is_peak_hour_y,people_denoised
2025-10-23 07:10:00,8.0,2025.0,10.0,23.0,7.0,10.0,3.0,0.0,3.0,0.0,1.0,9.0,10.0,100.0,0.0,84.0,3200.0,63.0,45.0,51.0,40.0,1.0,1.0,0.5,20300000000000.0,13.0,8.0,0.0,2025.0,10.0,23.0,7.0,10.0,3.0,0.0,3.0,0.0,6.0
2025-10-23 07:20:00,23.0,2025.0,10.0,23.0,7.0,20.0,3.0,0.0,3.0,0.0,1.0,9.0,10.0,100.0,0.0,83.0,3200.0,63.0,45.0,51.0,40.0,1.0,1.0,0.5,20300000000000.0,13.0,8.0,0.0,2025.0,10.0,23.0,7.0,20.0,3.0,0.0,3.0,0.0,11.666666666666666
2025-10-23 07:30:00,21.0,2025.0,10.0,23.0,7.0,30.0,3.0,0.0,3.0,0.0,1.0,9.0,10.0,100.0,0.0,81.0,2800.0,63.0,45.0,51.0,40.0,1.0,1.0,0.5,20300000000000.0,13.0,8.0,0.0,2025.0,10.0,23.0,7.0,30.0,3.0,0.0,3.0,0.0,17.333333333333332
2025-10-23 07:40:00,31.0,2025.0,10.0,23.0,7.0,40.0,3.0,0.0,3.0,0.0,1.0,9.0,10.0,100.0,0.0,81.0,2800.0,63.0,45.0,51.0,40.0,1.0,1.0,0.5,20300000000000.0,13.0,8.0,0.0,2025.0,10.0,23.0,7.0,40.0,3.0,0.0,3.0,0.0,25.0
2025-10-23 07:50:00,39.0,2025.0,10.0,23.0,7.0,50.0,3.0,0.0,3.0,0.0,1.0,9.0,10.0,100.0,0.0,80.0,2800.0,72.0,52.0,71.0,37.0,1.0,2.0,0.5,20300000000000.0,13.0,8.0,0.0,2025.0,10.0,23.0,7.0,50.0,3.0,0.0,3.0,0.0,30.333333333333332
2025-10-23 08:00:00,43.0,2025.0,10.0,23.0,8.0,0.0,3.0,0.0,3.0,1.0,1.0,9.0,10.0,100.0,0.0,84.0,2800.0,72.0,52.0,71.0,37.0,1.0,2.0,0.5,20300000000000.0,13.0,8.0,0.0,2025.0,10.0,23.0,8.0,0.0,3.0,0.0,3.0,1.0,37.666666666666664
2025-10-23 08:10:00,51.0,2025.0,10.0,23.0,8.0,10.0,3.0,0.0,3.0,1.0,1.0,9.0,10.0,100.0,0.0,84.0,2800.0,72.0,52.0,71.0,37.0,1.0,2.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,8.0,10.0,3.0,0.0,3.0,1.0,44.333333333333336
2025-10-23 08:20:00,49.0,2025.0,10.0,23.0,8.0,20.0,3.0,0.0,3.0,1.0,1.0,9.0,10.0,100.0,0.0,84.0,2800.0,72.0,52.0,71.0,37.0,1.0,2.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,8.0,20.0,3.0,0.0,3.0,1.0,47.666666666666664
2025-10-23 08:30:00,43.0,2025.0,10.0,23.0,8.0,30.0,3.0,0.0,3.0,1.0,1.0,10.0,10.0,100.0,0.0,84.0,2900.0,72.0,52.0,71.0,37.0,1.0,2.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,8.0,30.0,3.0,0.0,3.0,1.0,47.666666666666664
2025-10-23 08:40:00,60.0,2025.0,10.0,23.0,8.0,40.0,3.0,0.0,3.0,1.0,1.0,10.0,10.0,100.0,0.0,90.0,2900.0,72.0,52.0,71.0,37.0,1.0,2.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,8.0,40.0,3.0,0.0,3.0,1.0,50.666666666666664
2025-10-23 08:50:00,75.0,2025.0,10.0,23.0,8.0,50.0,3.0,0.0,3.0,1.0,1.0,10.0,10.0,100.0,0.0,90.0,2900.0,80.0,59.0,67.0,36.0,1.0,5.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,8.0,50.0,3.0,0.0,3.0,1.0,59.333333333333336
2025-10-23 09:00:00,55.0,2025.0,10.0,23.0,9.0,0.0,3.0,0.0,3.0,1.0,1.0,10.0,10.0,100.0,0.0,88.0,2900.0,80.0,59.0,67.0,36.0,1.0,5.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,9.0,0.0,3.0,0.0,3.0,1.0,63.333333333333336
2025-10-23 09:10:00,59.0,2025.0,10.0,23.0,9.0,10.0,3.0,0.0,3.0,1.0,1.0,10.0,10.0,100.0,0.0,88.0,2900.0,80.0,59.0,67.0,36.0,1.0,5.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,9.0,10.0,3.0,0.0,3.0,1.0,63.0
2025-10-23 09:20:00,69.0,2025.0,10.0,23.0,9.0,20.0,3.0,0.0,3.0,1.0,1.0,10.0,10.0,100.0,0.0,85.0,2900.0,80.0,59.0,67.0,36.0,1.0,5.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,9.0,20.0,3.0,0.0,3.0,1.0,61.0
2025-10-23 09:30:00,64.0,2025.0,10.0,23.0,9.0,30.0,3.0,0.0,3.0,1.0,1.0,10.0,11.0,100.0,0.0,88.0,3900.0,80.0,59.0,67.0,36.0,1.0,5.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,9.0,30.0,3.0,0.0,3.0,1.0,64.0
2025-10-23 09:40:00,64.0,2025.0,10.0,23.0,9.0,40.0,3.0,0.0,3.0,1.0,1.0,10.0,11.0,100.0,0.0,87.0,3900.0,80.0,59.0,67.0,36.0,1.0,5.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,9.0,40.0,3.0,0.0,3.0,1.0,65.66666666666667
2025-10-23 09:50:00,105.0,2025.0,10.0,23.0,9.0,50.0,3.0,0.0,3.0,1.0,1.0,10.0,11.0,100.0,0.0,87.0,3900.0,42.0,29.0,42.0,34.0,2.0,3.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,9.0,50.0,3.0,0.0,3.0,1.0,77.66666666666667
2025-10-23 10:00:00,117.0,2025.0,10.0,23.0,10.0,0.0,3.0,0.0,3.0,0.0,1.0,10.0,11.0,100.0,0.0,90.0,3900.0,42.0,29.0,42.0,34.0,2.0,3.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,10.0,0.0,3.0,0.0,3.0,0.0,95.33333333333333
2025-10-23 10:10:00,107.0,2025.0,10.0,23.0,10.0,10.0,3.0,0.0,3.0,0.0,1.0,10.0,11.0,100.0,0.0,91.0,3900.0,42.0,29.0,42.0,34.0,2.0,3.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,10.0,10.0,3.0,0.0,3.0,0.0,109.66666666666667
2025-10-23 10:20:00,131.0,2025.0,10.0,23.0,10.0,20.0,3.0,0.0,3.0,0.0,1.0,10.0,11.0,100.0,0.0,91.0,3900.0,42.0,29.0,42.0,34.0,2.0,3.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,10.0,20.0,3.0,0.0,3.0,0.0,118.33333333333333
2025-10-23 10:30:00,91.0,2025.0,10.0,23.0,10.0,30.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,94.0,0.0,95.0,6300.0,42.0,29.0,42.0,34.0,2.0,3.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,10.0,30.0,3.0,0.0,3.0,0.0,109.66666666666667
2025-10-23 10:40:00,102.0,2025.0,10.0,23.0,10.0,40.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,94.0,0.0,95.0,6300.0,42.0,29.0,42.0,34.0,2.0,3.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,10.0,40.0,3.0,0.0,3.0,0.0,108.0
2025-10-23 10:50:00,96.0,2025.0,10.0,23.0,10.0,50.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,94.0,0.0,95.0,6300.0,46.0,32.0,43.0,33.0,2.0,8.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,10.0,50.0,3.0,0.0,3.0,0.0,96.33333333333333
2025-10-23 11:00:00,100.0,2025.0,10.0,23.0,11.0,0.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,94.0,0.0,95.0,6300.0,46.0,32.0,43.0,33.0,2.0,8.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,11.0,0.0,3.0,0.0,3.0,0.0,99.33333333333333
2025-10-23 11:10:00,119.0,2025.0,10.0,23.0,11.0,10.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,94.0,0.0,95.0,6300.0,46.0,32.0,43.0,33.0,2.0,8.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,11.0,10.0,3.0,0.0,3.0,0.0,105.0
2025-10-23 11:20:00,133.0,2025.0,10.0,23.0,11.0,20.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,94.0,0.0,95.0,6300.0,46.0,32.0,43.0,33.0,2.0,8.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,11.0,20.0,3.0,0.0,3.0,0.0,117.33333333333333
2025-10-23 11:30:00,148.0,2025.0,10.0,23.0,11.0,30.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,94.0,0.0,95.0,6500.0,46.0,32.0,43.0,33.0,2.0,8.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,11.0,30.0,3.0,0.0,3.0,0.0,133.33333333333334
2025-10-23 11:40:00,176.0,2025.0,10.0,23.0,11.0,40.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,94.0,0.0,95.0,6500.0,46.0,32.0,43.0,33.0,2.0,8.0,0.7,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,11.0,40.0,3.0,0.0,3.0,0.0,152.33333333333334
2025-10-23 11:50:00,278.0,2025.0,10.0,23.0,11.0,50.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,94.0,0.0,95.0,6500.0,72.0,52.0,69.0,28.0,1.0,22.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,11.0,50.0,3.0,0.0,3.0,0.0,200.66666666666666
2025-10-23 12:00:00,342.0,2025.0,10.0,23.0,12.0,0.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,94.0,0.0,95.0,6500.0,72.0,52.0,69.0,28.0,1.0,22.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,12.0,0.0,3.0,0.0,3.0,0.0,265.3333333333333
2025-10-23 12:10:00,408.0,2025.0,10.0,23.0,12.0,10.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,94.0,0.0,95.0,6500.0,72.0,52.0,69.0,28.0,1.0,22.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,12.0,10.0,3.0,0.0,3.0,0.0,342.6666666666667
2025-10-23 12:20:00,226.0,2025.0,10.0,23.0,12.0,20.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,94.0,0.0,95.0,6500.0,72.0,52.0,69.0,28.0,1.0,22.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,12.0,20.0,3.0,0.0,3.0,0.0,325.3333333333333
2025-10-23 12:30:00,237.0,2025.0,10.0,23.0,12.0,30.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,72.0,52.0,69.0,28.0,1.0,22.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,12.0,30.0,3.0,0.0,3.0,0.0,290.3333333333333
2025-10-23 12:40:00,213.0,2025.0,10.0,23.0,12.0,40.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,72.0,52.0,69.0,28.0,1.0,22.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,12.0,40.0,3.0,0.0,3.0,0.0,225.33333333333334
2025-10-23 12:50:00,185.0,2025.0,10.0,23.0,12.0,50.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,70.0,51.0,86.0,24.0,2.0,39.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,12.0,50.0,3.0,0.0,3.0,0.0,211.66666666666666
2025-10-23 13:00:00,142.0,2025.0,10.0,23.0,13.0,0.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,70.0,51.0,86.0,24.0,2.0,39.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,13.0,0.0,3.0,0.0,3.0,0.0,180.0
2025-10-23 13:10:00,177.0,2025.0,10.0,23.0,13.0,10.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,70.0,51.0,86.0,24.0,2.0,39.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,13.0,10.0,3.0,0.0,3.0,0.0,168.0
2025-10-23 13:20:00,136.0,2025.0,10.0,23.0,13.0,20.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,70.0,51.0,86.0,24.0,2.0,39.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,13.0,20.0,3.0,0.0,3.0,0.0,151.66666666666666
2025-10-23 13:30:00,159.0,2025.0,10.0,23.0,13.0,30.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,70.0,51.0,86.0,24.0,2.0,39.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,13.0,30.0,3.0,0.0,3.0,0.0,157.33333333333334
2025-10-23 13:40:00,134.0,2025.0,10.0,23.0,13.0,40.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,70.0,51.0,86.0,24.0,2.0,39.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,13.0,40.0,3.0,0.0,3.0,0.0,143.0
2025-10-23 13:50:00,145.0,2025.0,10.0,23.0,13.0,50.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,69.0,50.0,59.0,18.0,2.0,55.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,13.0,50.0,3.0,0.0,3.0,0.0,146.0
2025-10-23 14:00:00,162.0,2025.0,10.0,23.0,14.0,0.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,69.0,50.0,59.0,18.0,2.0,55.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,14.0,0.0,3.0,0.0,3.0,0.0,147.0
2025-10-23 14:10:00,105.0,2025.0,10.0,23.0,14.0,10.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,69.0,50.0,59.0,18.0,2.0,55.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,14.0,10.0,3.0,0.0,3.0,0.0,137.33333333333334
2025-10-23 14:20:00,126.0,2025.0,10.0,23.0,14.0,20.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4700.0,69.0,50.0,59.0,18.0,2.0,55.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,14.0,20.0,3.0,0.0,3.0,0.0,131.0
2025-10-23 14:30:00,106.0,2025.0,10.0,23.0,14.0,30.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,99.0,0.0,95.0,6100.0,69.0,50.0,59.0,18.0,2.0,55.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,14.0,30.0,3.0,0.0,3.0,0.0,112.33333333333333
2025-10-23 14:40:00,109.0,2025.0,10.0,23.0,14.0,40.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,99.0,0.0,95.0,6100.0,69.0,50.0,59.0,18.0,2.0,55.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,14.0,40.0,3.0,0.0,3.0,0.0,113.66666666666667
2025-10-23 14:50:00,125.0,2025.0,10.0,23.0,14.0,50.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,99.0,0.0,95.0,6100.0,62.0,44.0,68.0,18.0,2.0,50.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,14.0,50.0,3.0,0.0,3.0,0.0,113.33333333333333
2025-10-23 15:00:00,126.0,2025.0,10.0,23.0,15.0,0.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,99.0,0.0,95.0,6100.0,62.0,44.0,68.0,18.0,2.0,50.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,15.0,0.0,3.0,0.0,3.0,0.0,120.0
2025-10-23 15:10:00,138.0,2025.0,10.0,23.0,15.0,10.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,99.0,0.0,95.0,6100.0,62.0,44.0,68.0,18.0,2.0,50.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,15.0,10.0,3.0,0.0,3.0,0.0,129.66666666666666
2025-10-23 15:20:00,134.0,2025.0,10.0,23.0,15.0,20.0,3.0,0.0,3.0,0.0,1.0,12.0,12.0,99.0,0.0,95.0,6100.0,62.0,44.0,68.0,18.0,2.0,50.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,15.0,20.0,3.0,0.0,3.0,0.0,132.66666666666666
2025-10-23 15:30:00,121.0,2025.0,10.0,23.0,15.0,30.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,5500.0,62.0,44.0,68.0,18.0,2.0,50.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,15.0,30.0,3.0,0.0,3.0,0.0,131.0
2025-10-23 15:40:00,99.0,2025.0,10.0,23.0,15.0,40.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,5500.0,62.0,44.0,68.0,18.0,2.0,50.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,15.0,40.0,3.0,0.0,3.0,0.0,118.0
2025-10-23 15:50:00,131.0,2025.0,10.0,23.0,15.0,50.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,5500.0,78.0,57.0,73.0,18.0,2.0,60.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,15.0,50.0,3.0,0.0,3.0,0.0,117.0
2025-10-23 16:00:00,198.0,2025.0,10.0,23.0,16.0,0.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,5500.0,78.0,57.0,73.0,18.0,2.0,60.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,16.0,0.0,3.0,0.0,3.0,0.0,142.66666666666666
2025-10-23 16:10:00,150.0,2025.0,10.0,23.0,16.0,10.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,5500.0,78.0,57.0,73.0,18.0,2.0,60.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,16.0,10.0,3.0,0.0,3.0,0.0,159.66666666666666
2025-10-23 16:20:00,132.0,2025.0,10.0,23.0,16.0,20.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,5500.0,78.0,57.0,73.0,18.0,2.0,60.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,16.0,20.0,3.0,0.0,3.0,0.0,160.0
2025-10-23 16:30:00,135.0,2025.0,10.0,23.0,16.0,30.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4900.0,78.0,57.0,73.0,18.0,2.0,60.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,16.0,30.0,3.0,0.0,3.0,0.0,139.0
2025-10-23 16:40:00,172.0,2025.0,10.0,23.0,16.0,40.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4900.0,78.0,57.0,73.0,18.0,2.0,60.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,16.0,40.0,3.0,0.0,3.0,0.0,146.33333333333334
2025-10-23 16:50:00,120.0,2025.0,10.0,23.0,16.0,50.0,3.0,0.0,3.0,0.0,1.0,11.0,12.0,100.0,0.0,95.0,4900.0,75.0,55.0,79.0,18.0,2.0,63.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,16.0,50.0,3.0,0.0,3.0,0.0,142.33333333333334
2025-10-23 17:00:00,162.0,2025.0,10.0,23.0,17.0,0.0,3.0,0.0,3.0,1.0,1.0,11.0,12.0,100.0,0.0,95.0,4900.0,75.0,55.0,79.0,18.0,2.0,63.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,17.0,0.0,3.0,0.0,3.0,1.0,151.33333333333334
2025-10-23 17:10:00,165.0,2025.0,10.0,23.0,17.0,10.0,3.0,0.0,3.0,1.0,1.0,11.0,12.0,100.0,0.0,95.0,4900.0,75.0,55.0,79.0,18.0,2.0,63.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,17.0,10.0,3.0,0.0,3.0,1.0,149.0
2025-10-23 17:20:00,174.0,2025.0,10.0,23.0,17.0,20.0,3.0,0.0,3.0,1.0,1.0,11.0,12.0,100.0,0.0,95.0,4900.0,75.0,55.0,79.0,18.0,2.0,63.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,17.0,20.0,3.0,0.0,3.0,1.0,167.0
2025-10-23 17:30:00,263.0,2025.0,10.0,23.0,17.0,30.0,3.0,0.0,3.0,1.0,1.0,11.0,11.0,100.0,0.0,95.0,5300.0,75.0,55.0,79.0,18.0,2.0,63.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,17.0,30.0,3.0,0.0,3.0,1.0,200.66666666666666
2025-10-23 17:40:00,274.0,2025.0,10.0,23.0,17.0,40.0,3.0,0.0,3.0,1.0,1.0,11.0,11.0,100.0,0.0,95.0,5300.0,75.0,55.0,79.0,18.0,2.0,63.0,0.5,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,17.0,40.0,3.0,0.0,3.0,1.0,237.0
2025-10-23 17:50:00,277.0,2025.0,10.0,23.0,17.0,50.0,3.0,0.0,3.0,1.0,1.0,11.0,11.0,100.0,0.0,95.0,5300.0,74.0,54.0,60.0,24.0,2.0,58.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,17.0,50.0,3.0,0.0,3.0,1.0,271.3333333333333
2025-10-23 18:00:00,369.0,2025.0,10.0,23.0,18.0,0.0,3.0,0.0,3.0,1.0,1.0,11.0,11.0,100.0,0.0,95.0,5300.0,74.0,54.0,60.0,24.0,2.0,58.0,0.6,20300000000000.0,16.0,8.0,0.0,2025.0,10.0,23.0,18.0,0.0,3.0,0.0,3.0,1.0,306.6666666666667
2025-10-23 18:10:00,412.0,2025.0,10.0,23.0,18.0,10.0,3.0,0.0,3.0,1.0,1.0,11.0,11.0,100.0,0.0,95.0,5300.0,74.0,54.0,60.0,24.0,2.0,58.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,18.0,10.0,3.0,0.0,3.0,1.0,352.6666666666667
2025-10-23 18:20:00,338.0,2025.0,10.0,23.0,18.0,20.0,3.0,0.0,3.0,1.0,1.0,11.0,11.0,100.0,0.0,95.0,5300.0,74.0,54.0,60.0,24.0,2.0,58.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,18.0,20.0,3.0,0.0,3.0,1.0,373.0
2025-10-23 18:30:00,270.0,2025.0,10.0,23.0,18.0,30.0,3.0,0.0,3.0,1.0,1.0,10.0,11.0,100.0,0.0,95.0,4600.0,74.0,54.0,60.0,24.0,2.0,58.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,18.0,30.0,3.0,0.0,3.0,1.0,340.0
2025-10-23 18:40:00,255.0,2025.0,10.0,23.0,18.0,40.0,3.0,0.0,3.0,1.0,1.0,10.0,11.0,100.0,0.0,95.0,4600.0,74.0,54.0,60.0,24.0,2.0,58.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,18.0,40.0,3.0,0.0,3.0,1.0,287.6666666666667
2025-10-23 18:50:00,248.0,2025.0,10.0,23.0,18.0,50.0,3.0,0.0,3.0,1.0,1.0,10.0,11.0,100.0,0.0,95.0,4600.0,80.0,59.0,65.0,38.0,1.0,40.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,18.0,50.0,3.0,0.0,3.0,1.0,257.6666666666667
2025-10-23 19:00:00,231.0,2025.0,10.0,23.0,19.0,0.0,3.0,0.0,3.0,0.0,1.0,10.0,11.0,100.0,0.0,95.0,4600.0,80.0,59.0,65.0,38.0,1.0,40.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,19.0,0.0,3.0,0.0,3.0,0.0,244.66666666666666
2025-10-23 19:10:00,211.0,2025.0,10.0,23.0,19.0,10.0,3.0,0.0,3.0,0.0,1.0,10.0,11.0,100.0,0.0,95.0,4600.0,80.0,59.0,65.0,38.0,1.0,40.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,19.0,10.0,3.0,0.0,3.0,0.0,230.0
2025-10-23 19:20:00,176.0,2025.0,10.0,23.0,19.0,20.0,3.0,0.0,3.0,0.0,1.0,10.0,11.0,100.0,0.0,95.0,4600.0,80.0,59.0,65.0,38.0,1.0,40.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,19.0,20.0,3.0,0.0,3.0,0.0,206.0
2025-10-23 19:30:00,177.0,2025.0,10.0,23.0,19.0,30.0,3.0,0.0,3.0,0.0,1.0,10.0,10.0,100.0,0.0,95.0,2600.0,80.0,59.0,65.0,38.0,1.0,40.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,19.0,30.0,3.0,0.0,3.0,0.0,188.0
2025-10-23 19:40:00,120.0,2025.0,10.0,23.0,19.0,40.0,3.0,0.0,3.0,0.0,1.0,10.0,10.0,100.0,0.0,95.0,2600.0,80.0,59.0,65.0,38.0,1.0,40.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,19.0,40.0,3.0,0.0,3.0,0.0,157.66666666666666
2025-10-23 19:50:00,159.0,2025.0,10.0,23.0,19.0,50.0,3.0,0.0,3.0,0.0,1.0,10.0,10.0,100.0,0.0,95.0,2600.0,83.0,61.0,75.0,51.0,2.0,21.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,19.0,50.0,3.0,0.0,3.0,0.0,152.0
2025-10-23 20:00:00,154.0,2025.0,10.0,23.0,20.0,0.0,3.0,0.0,3.0,0.0,1.0,10.0,10.0,100.0,0.0,95.0,2600.0,83.0,61.0,75.0,51.0,2.0,21.0,0.6,20300000000000.0,16.0,9.0,0.0,2025.0,10.0,23.0,20.0,0.0,3.0,0.0,3.0,0.0,144.33333333333334
