date,1F地铁口,1F通道,1号门,24小时直梯,2F客梯厅,2号门,3号门,B1地铁口,B2F-2号客梯厅,B2F-3号客梯厅,B2F扶梯,B3F-2号客梯厅,B3F-3号客梯厅,奈雪,必胜客
2024-12-15 08:10,0,0,6,8,0,46,4,49,2,0,1,0,0,0,0
2024-12-15 08:20,0,1,3,4,0,54,5,52,3,0,4,0,0,0,1
2024-12-15 08:30,1,0,3,5,0,48,9,66,1,0,3,2,2,0,0
2024-12-15 08:40,0,0,6,10,0,70,15,57,5,0,2,4,2,1,2
2024-12-15 08:50,1,0,7,6,0,62,9,60,1,0,4,2,1,0,0
2024-12-15 09:00,0,0,12,20,0,61,11,72,1,0,4,1,0,0,0
2024-12-15 09:10,0,0,6,12,1,80,21,57,3,0,2,1,0,0,0
2024-12-15 09:20,0,0,9,13,0,98,28,77,3,0,3,2,2,0,0
2024-12-15 09:30,0,0,7,6,0,77,11,79,5,1,3,5,2,0,1
2024-12-15 09:40,0,0,16,11,0,114,10,67,5,0,4,6,0,1,0
2024-12-15 09:50,2,2,14,11,0,89,20,72,4,0,8,2,0,1,0
2024-12-15 10:00,14,1,14,29,0,90,33,47,2,0,3,1,0,0,0
2024-12-15 10:10,9,0,16,28,1,86,28,50,6,3,5,3,0,1,0
2024-12-15 10:20,7,0,12,13,1,87,26,70,1,2,6,0,0,1,0
2024-12-15 10:30,7,1,13,18,1,91,40,47,6,0,6,4,3,2,1
2024-12-15 10:40,11,1,11,13,3,67,30,40,0,4,3,0,3,0,0
2024-12-15 10:50,7,0,17,15,7,94,14,45,9,1,9,0,0,0,1
2024-12-15 11:00,9,1,14,15,5,91,38,54,2,0,4,1,0,1,0
2024-12-15 11:10,8,4,28,20,2,73,38,47,2,1,3,1,0,0,0
2024-12-15 11:20,13,5,25,22,2,80,39,44,4,4,9,1,2,3,0
2024-12-15 11:30,10,2,29,37,35,83,75,32,3,1,4,0,2,1,2
2024-12-15 11:40,4,0,17,24,40,87,67,41,5,0,11,1,0,2,0
2024-12-15 11:50,14,2,16,40,41,82,103,52,3,3,3,0,1,1,0
2024-12-15 12:00,14,2,27,50,81,123,110,40,1,5,3,1,0,2,1
2024-12-15 12:10,17,1,48,48,46,99,121,59,2,7,5,2,6,2,0
2024-12-15 12:20,10,5,41,33,29,117,109,48,6,0,4,0,2,2,0
2024-12-15 12:30,17,2,23,17,19,89,99,47,1,3,8,2,2,1,0
2024-12-15 12:40,27,1,7,21,11,106,82,59,1,1,8,1,2,8,0
2024-12-15 12:50,17,3,33,16,11,99,89,53,6,1,5,3,3,3,0
2024-12-15 13:00,10,4,36,33,8,79,62,57,9,1,5,3,5,8,0
2024-12-15 13:10,9,1,32,30,3,104,61,37,0,1,3,1,0,1,0
2024-12-15 13:20,19,1,13,15,2,94,52,50,5,0,9,2,2,3,0
2024-12-15 13:30,11,0,12,23,2,95,51,39,4,3,12,2,1,1,0
2024-12-15 13:40,7,0,24,27,3,116,38,55,9,2,1,3,0,4,1
2024-12-15 13:50,15,0,22,40,1,99,46,44,2,2,8,3,3,1,0
2024-12-15 14:00,10,0,18,16,2,121,72,50,4,4,1,0,1,4,1
2024-12-15 14:10,14,0,22,23,1,150,52,56,12,1,5,4,3,2,0
2024-12-15 14:20,9,0,25,22,3,146,39,63,9,2,4,1,5,1,0
2024-12-15 14:30,10,2,14,22,4,143,46,63,5,5,3,1,1,4,0
2024-12-15 14:40,14,1,20,23,2,119,56,76,1,1,12,1,0,5,0
2024-12-15 14:50,23,0,25,27,0,142,37,62,4,0,6,0,0,2,0
2024-12-15 15:00,11,1,15,17,9,94,37,59,4,0,7,0,0,7,1
2024-12-15 15:10,7,0,29,24,4,135,47,90,8,4,1,1,4,5,1
2024-12-15 15:20,11,0,18,13,3,114,44,87,5,4,1,2,3,1,0
2024-12-15 15:30,12,4,10,23,1,143,42,82,0,0,6,1,1,4,0
2024-12-15 15:40,9,0,15,26,2,146,34,74,0,4,6,0,2,2,0
2024-12-15 15:50,7,2,18,24,10,111,57,74,4,1,3,2,0,3,0
2024-12-15 16:00,17,0,18,17,4,135,91,57,2,0,5,0,0,4,0
2024-12-15 16:10,13,2,21,43,4,135,84,66,1,0,7,0,0,3,0
2024-12-15 16:20,19,0,32,27,1,108,61,82,11,0,7,0,4,4,0
2024-12-15 16:30,9,2,21,21,4,110,44,68,2,3,12,1,0,3,0
2024-12-15 16:40,13,1,21,21,4,102,56,62,2,3,6,1,0,2,1
2024-12-15 16:50,16,4,22,13,4,99,55,47,7,6,10,2,1,2,0
2024-12-15 17:00,10,1,16,11,5,112,75,79,1,3,9,0,0,1,1
2024-12-15 17:10,22,1,23,21,4,110,85,58,2,1,1,1,0,3,1
2024-12-15 17:20,8,1,18,20,0,116,94,54,3,1,3,0,0,2,0
2024-12-15 17:30,14,0,19,31,15,161,83,62,7,1,10,0,1,3,1
2024-12-15 17:40,25,5,31,31,15,153,121,62,1,2,7,5,1,2,0
2024-12-15 17:50,26,0,27,37,5,193,120,76,5,0,4,0,2,6,0
2024-12-15 18:00,14,4,26,40,13,195,200,82,9,2,7,0,1,1,1
2024-12-15 18:10,18,1,41,23,12,201,214,90,5,5,8,0,2,0,0
2024-12-15 18:20,24,2,28,35,6,172,178,87,11,1,5,0,2,0,0
2024-12-15 18:30,17,2,16,40,7,161,139,104,0,0,9,5,1,4,0
2024-12-15 18:40,16,2,22,31,4,174,132,81,1,7,4,1,2,4,0
2024-12-15 18:50,7,1,24,34,3,172,143,68,6,1,18,2,0,1,0
2024-12-15 19:00,15,1,15,32,2,128,101,91,6,2,4,0,1,3,0
2024-12-15 19:10,14,4,29,31,0,152,98,77,13,2,7,4,1,1,0
2024-12-15 19:20,19,2,31,39,1,122,85,106,6,15,15,0,1,1,0
2024-12-15 19:30,19,0,24,25,2,152,98,90,9,7,3,0,1,2,0
2024-12-15 19:40,9,0,25,44,0,184,52,85,2,0,5,0,0,3,0
2024-12-15 19:50,6,0,13,27,0,140,92,81,8,0,2,0,1,0,0
2024-12-15 20:00,9,1,17,17,0,131,82,68,5,0,7,0,1,0,0
2024-12-15 20:10,6,2,13,33,0,138,74,92,3,1,1,2,1,1,0
2024-12-15 20:20,4,0,8,26,0,122,65,61,0,0,2,0,0,0,0
2024-12-15 20:30,10,0,11,15,0,101,49,62,1,2,5,0,0,4,0
2024-12-15 20:40,13,0,6,23,0,88,55,53,5,0,1,0,0,0,0
2024-12-15 20:50,6,0,9,14,0,57,61,40,2,0,4,0,0,1,0
2024-12-15 21:00,8,0,9,8,0,46,51,47,3,0,0,1,0,0,0
2024-12-15 21:10,6,2,4,6,0,69,45,41,1,3,3,1,0,2,0
2024-12-15 21:20,1,0,9,7,0,49,47,24,1,1,0,0,0,2,0
2024-12-15 21:30,5,1,5,20,0,53,42,25,0,0,3,1,0,1,0
2024-12-15 21:40,1,0,3,6,0,45,30,17,1,0,1,1,0,0,0
2024-12-15 21:50,0,0,4,6,0,35,27,18,1,0,6,0,0,0,0
2024-12-15 22:00,2,0,5,2,0,17,8,3,2,0,0,0,0,0,0
2024-12-15 22:10,0,0,0,9,0,17,5,0,1,0,0,0,0,0,0
2024-12-15 22:20,0,0,0,15,0,8,1,0,2,0,0,0,0,2,0
2024-12-15 22:30,0,0,0,12,0,0,1,0,1,0,0,4,0,0,0
2024-12-15 22:40,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0
2024-12-15 22:50,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0
2024-12-15 23:00,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0
2024-12-15 23:10,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0
2024-12-15 23:20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-15 23:30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-12-15 23:40,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-15 23:50,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2024-12-16 00:00,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 00:10,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2024-12-16 00:20,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-12-16 00:30,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2024-12-16 00:40,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
2024-12-16 00:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 01:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 01:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 01:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 01:30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 01:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 01:50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 02:00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 02:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 02:20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 02:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 02:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 02:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 03:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 03:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 03:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 03:30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 03:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 03:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 04:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-12-16 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 05:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 06:40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 06:50,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-16 07:00,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024-12-16 07:10,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0
2024-12-16 07:20,0,0,2,0,0,8,0,15,2,0,0,0,0,1,0
2024-12-16 07:30,0,0,1,3,0,12,4,4,0,0,0,0,0,0,0
2024-12-16 07:40,0,0,1,5,0,16,6,6,0,0,0,0,0,0,1
2024-12-16 07:50,0,0,1,3,0,18,14,10,3,0,2,0,0,2,0
2024-12-16 08:00,0,0,3,3,0,31,3,18,3,0,0,0,1,0,2
2024-12-16 08:10,0,1,4,6,0,27,3,30,2,0,2,0,2,0,0
2024-12-16 08:20,1,0,4,5,0,43,9,23,3,1,1,1,4,0,0
2024-12-16 08:30,0,0,3,3,0,26,5,46,1,0,4,2,2,0,0
2024-12-16 08:40,0,0,4,14,0,55,24,37,2,0,3,1,1,0,1
2024-12-16 08:50,0,0,7,21,0,43,9,31,0,0,3,2,1,0,3
2024-12-16 09:00,0,1,5,22,0,63,8,34,2,0,3,0,1,2,2
2024-12-16 09:10,2,0,9,20,0,56,17,34,3,0,0,4,0,2,4
2024-12-16 09:20,0,0,14,11,0,55,32,39,2,0,3,0,1,0,3
2024-12-16 09:30,0,0,14,15,0,57,9,39,3,0,2,1,0,1,1
2024-12-16 09:40,0,0,19,17,0,71,12,36,3,1,5,1,1,1,1
2024-12-16 09:50,2,3,16,13,0,74,29,40,5,2,5,5,0,2,1
2024-12-16 10:00,6,0,7,10,0,76,55,38,4,0,0,1,2,1,0
2024-12-16 10:10,3,0,14,15,0,53,45,28,7,5,5,1,4,3,0
2024-12-16 10:20,9,0,19,20,4,53,48,27,7,4,2,0,2,1,0
2024-12-16 10:30,13,0,19,19,4,60,31,44,2,1,5,2,3,0,0
2024-12-16 10:40,6,0,10,6,2,69,27,31,3,4,8,0,1,1,0
2024-12-16 10:50,4,1,20,22,1,51,32,41,5,3,4,2,0,2,2
2024-12-16 11:00,6,1,16,16,3,50,47,32,2,3,2,0,5,2,1
2024-12-16 11:10,11,1,17,14,4,59,39,29,1,6,1,1,1,1,3
2024-12-16 11:20,7,2,24,31,3,81,44,18,1,0,0,2,10,2,0
2024-12-16 11:30,6,0,40,19,32,66,51,22,4,0,4,0,4,0,0
2024-12-16 11:40,7,1,19,18,38,63,58,29,1,1,1,0,1,1,2
2024-12-16 11:50,16,1,39,44,46,99,99,27,1,0,5,1,1,1,2
2024-12-16 12:00,22,2,37,43,49,88,164,30,2,0,6,4,0,2,1
2024-12-16 12:10,11,1,36,46,35,106,168,41,1,0,4,1,1,1,0
2024-12-16 12:20,12,1,34,28,34,96,99,33,5,0,3,1,0,4,1
2024-12-16 12:30,6,1,31,25,23,80,127,33,5,4,4,3,1,2,0
2024-12-16 12:40,18,2,29,24,36,120,74,46,6,1,3,0,0,2,0
2024-12-16 12:50,9,0,34,26,11,69,71,37,0,1,0,2,1,4,2
2024-12-16 13:00,10,0,21,25,2,84,74,31,0,3,5,0,0,5,0
2024-12-16 13:10,10,2,20,19,6,81,71,31,4,5,1,3,2,1,0
2024-12-16 13:20,15,1,25,28,2,71,52,40,4,1,3,0,1,2,0
2024-12-16 13:30,4,1,19,23,1,57,67,35,1,5,2,3,1,1,0
2024-12-16 13:40,13,2,18,24,4,57,45,34,7,3,4,0,2,2,0
2024-12-16 13:50,12,2,14,26,4,76,48,39,4,0,4,3,4,0,0
2024-12-16 14:00,15,2,28,20,1,96,45,24,3,0,6,3,0,7,0
2024-12-16 14:10,8,0,33,23,1,66,44,76,4,5,3,1,0,5,0
2024-12-16 14:20,18,0,25,18,10,97,53,45,3,3,3,0,3,1,0
2024-12-16 14:30,7,1,12,18,4,105,47,43,3,6,7,2,1,0,1
2024-12-16 14:40,9,2,13,27,0,75,46,54,5,1,7,1,0,4,1
2024-12-16 14:50,10,0,17,21,0,79,43,41,3,2,0,3,1,3,0
2024-12-16 15:00,9,0,17,14,1,94,34,43,4,8,7,1,3,3,0
2024-12-16 15:10,5,0,16,11,1,64,45,34,3,3,5,3,4,4,2
2024-12-16 15:20,7,1,25,28,0,76,45,83,5,1,0,1,1,2,1
2024-12-16 15:30,7,0,16,22,6,102,41,48,5,3,2,0,0,5,1
2024-12-16 15:40,16,2,23,23,1,67,37,54,1,5,4,0,5,8,3
2024-12-16 15:50,10,1,19,30,3,72,53,54,0,1,4,2,4,4,11
2024-12-16 16:00,10,0,18,31,1,84,84,37,3,3,6,1,1,1,7
2024-12-16 16:10,8,1,16,32,3,82,53,42,2,0,3,1,0,2,3
2024-12-16 16:20,7,0,18,25,1,94,57,54,5,3,4,0,0,2,0
2024-12-16 16:30,10,0,16,23,4,99,48,37,2,8,0,4,0,1,3
2024-12-16 16:40,15,1,24,20,7,100,65,29,1,2,9,1,2,0,5
2024-12-16 16:50,9,1,18,22,0,112,32,34,6,1,4,0,2,6,1
2024-12-16 17:00,7,1,16,29,2,125,72,56,0,2,4,0,0,0,0
2024-12-16 17:10,9,6,16,29,4,74,67,20,2,0,6,2,0,1,1
2024-12-16 17:20,15,1,14,18,0,95,74,29,1,5,9,0,3,5,2
2024-12-16 17:30,21,3,29,32,15,137,99,36,2,4,6,0,0,2,0
2024-12-16 17:40,15,1,33,32,6,180,148,46,5,4,5,0,1,1,0
2024-12-16 17:50,16,3,33,39,7,141,144,51,7,2,10,2,4,0,0
2024-12-16 18:00,22,2,29,46,13,195,189,68,6,5,5,6,0,3,0
2024-12-16 18:10,34,8,38,27,15,170,193,76,4,3,10,0,0,1,2
2024-12-16 18:20,27,2,32,56,5,172,173,73,3,1,2,6,1,3,0
2024-12-16 18:30,33,2,28,31,13,155,148,68,8,0,6,0,5,4,2
2024-12-16 18:40,23,4,32,45,0,152,105,72,0,2,10,0,0,4,0
2024-12-16 18:50,13,2,39,40,3,134,141,77,6,5,10,1,4,3,0
2024-12-16 19:00,14,1,19,32,2,110,105,66,4,1,2,3,0,0,0
2024-12-16 19:10,17,5,14,42,4,126,67,61,8,8,3,0,2,0,0
2024-12-16 19:20,13,3,26,44,3,134,101,64,7,2,6,1,0,2,0
2024-12-16 19:30,4,0,23,31,2,108,78,66,5,0,1,1,2,2,0
2024-12-16 19:40,16,3,22,43,1,102,54,45,0,0,8,1,1,3,0
2024-12-16 19:50,12,3,23,18,0,115,66,62,4,1,5,3,0,0,0
2024-12-16 20:00,16,0,16,15,0,81,74,67,1,3,12,1,0,0,0
2024-12-16 20:10,8,3,12,12,0,104,60,52,6,0,0,1,2,5,0
2024-12-16 20:20,12,0,14,30,0,105,71,47,1,3,0,0,0,2,0
2024-12-16 20:30,6,0,6,19,0,96,70,37,3,1,9,0,0,2,1
2024-12-16 20:40,13,1,16,30,2,58,53,36,4,2,0,0,0,1,0
2024-12-16 20:50,8,0,5,20,0,65,51,47,2,0,2,1,0,0,0
2024-12-16 21:00,3,5,8,15,0,59,39,33,1,1,3,0,0,2,0
2024-12-16 21:10,7,0,13,10,0,76,44,45,1,1,3,0,0,0,0
2024-12-16 21:20,6,0,1,14,0,48,39,25,0,1,4,0,0,0,0
2024-12-16 21:30,7,2,8,8,0,47,33,29,0,0,2,2,0,2,0
2024-12-16 21:40,5,0,4,7,0,41,27,18,6,0,4,0,0,0,0
2024-12-16 21:50,4,1,3,20,0,29,22,8,1,1,8,2,0,0,0
2024-12-16 22:00,5,0,2,17,0,27,4,12,1,0,0,0,0,0,0
2024-12-16 22:10,0,0,0,16,0,18,1,0,0,0,0,0,0,2,0
2024-12-16 22:20,0,0,0,17,0,5,3,6,1,0,0,0,0,0,0
2024-12-16 22:30,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0
2024-12-16 22:40,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0
2024-12-16 22:50,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 23:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 23:10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 23:20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 23:30,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2024-12-16 23:40,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0
2024-12-16 23:50,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
2024-12-17 00:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 00:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 00:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 00:30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 00:40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 00:50,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 01:00,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
2024-12-17 01:10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 01:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 01:30,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 01:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 01:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 02:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 02:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 02:20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 02:30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 02:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 02:50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 03:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024-12-17 03:10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 03:20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 03:30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 03:40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 03:50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 04:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 04:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 04:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 04:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 04:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 05:10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 06:10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-17 06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17 06:40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-12-17 06:50,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
2024-12-17 07:00,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2024-12-17 07:10,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
2024-12-17 07:20,0,0,3,0,0,7,0,15,3,0,0,1,0,2,0
2024-12-17 07:30,0,0,1,3,0,7,2,2,2,0,0,0,0,0,0
2024-12-17 07:40,0,0,2,6,0,14,7,7,1,0,0,2,0,0,2
2024-12-17 07:50,0,0,2,4,0,19,11,7,0,0,0,0,0,0,0
2024-12-17 08:00,0,0,1,6,0,23,5,14,2,0,0,0,0,0,2
2024-12-17 08:10,0,0,4,5,0,31,2,24,1,1,1,1,1,0,0
2024-12-17 08:20,0,1,4,6,0,32,7,20,0,0,2,1,0,0,1
2024-12-17 08:30,0,0,4,11,0,44,10,43,1,0,1,1,0,0,1
2024-12-17 08:40,0,0,4,11,0,37,17,37,2,0,0,2,2,0,0
2024-12-17 08:50,1,0,6,19,0,34,13,31,5,2,4,2,1,1,0
2024-12-17 09:00,0,1,6,22,0,52,12,38,3,0,1,1,1,1,0
2024-12-17 09:10,0,0,13,11,0,45,14,31,7,1,6,1,0,1,0
2024-12-17 09:20,0,0,16,14,0,51,28,30,2,0,3,1,0,0,0
2024-12-17 09:30,0,0,10,8,0,56,18,30,5,0,7,0,1,0,1
2024-12-17 09:40,0,0,14,10,0,44,5,57,2,2,1,5,2,1,0
2024-12-17 09:50,4,2,27,16,0,68,21,50,3,2,1,0,1,0,0
2024-12-17 10:00,8,0,8,20,1,56,45,46,4,0,8,0,2,1,0
2024-12-17 10:10,1,1,12,17,2,68,35,26,8,1,2,1,1,0,0
2024-12-17 10:20,4,0,14,17,8,52,56,40,4,1,0,1,0,0,0
2024-12-17 10:30,5,0,19,19,1,66,23,31,5,0,2,0,0,1,0
2024-12-17 10:40,8,1,21,11,4,59,26,43,2,2,0,0,1,1,1
2024-12-17 10:50,8,2,17,22,0,45,39,30,0,3,1,0,3,2,0
2024-12-17 11:00,7,0,24,17,3,52,31,26,5,8,3,0,0,0,0
2024-12-17 11:10,9,0,28,15,1,36,35,22,2,0,0,1,0,0,1
2024-12-17 11:20,9,1,26,17,5,43,33,24,1,0,3,5,1,0,1
2024-12-17 11:30,5,2,18,31,14,87,78,26,5,3,2,3,3,4,0
2024-12-17 11:40,4,0,34,17,33,63,105,22,0,2,5,4,3,3,0
2024-12-17 11:50,13,0,42,42,52,64,98,28,3,2,2,3,1,3,3
2024-12-17 12:00,7,1,33,42,68,82,142,37,1,2,2,5,3,3,0
2024-12-17 12:10,23,4,44,51,38,109,150,39,9,0,7,0,0,2,1
2024-12-17 12:20,20,0,36,37,38,64,95,36,3,2,3,2,2,1,0
2024-12-17 12:30,10,0,42,25,56,113,127,36,4,1,2,0,0,1,1
2024-12-17 12:40,16,0,45,15,23,92,68,49,6,1,4,3,0,5,2
2024-12-17 12:50,12,1,18,30,13,71,88,31,3,4,0,1,0,2,2
2024-12-17 13:00,12,0,20,28,4,58,80,20,1,1,3,2,3,4,0
2024-12-17 13:10,5,1,14,16,4,65,68,28,7,5,2,2,0,1,0
2024-12-17 13:20,11,0,30,25,3,67,67,37,1,0,3,0,0,4,0
2024-12-17 13:30,11,2,23,9,4,75,55,40,2,2,7,1,3,3,2
2024-12-17 13:40,13,2,14,18,5,60,55,35,1,0,3,2,1,0,4
2024-12-17 13:50,7,3,19,15,4,109,49,34,3,2,7,0,0,4,0
2024-12-17 14:00,14,3,15,18,2,77,44,35,6,0,1,2,1,6,0
2024-12-17 14:10,12,0,49,29,1,86,56,57,2,0,3,3,3,3,1
2024-12-17 14:20,8,1,26,19,0,69,56,32,4,1,12,1,1,2,0
2024-12-17 14:30,16,1,15,21,3,87,62,47,2,4,6,0,5,1,0
2024-12-17 14:40,9,0,21,27,3,66,38,29,6,2,2,9,2,5,0
2024-12-17 14:50,6,0,28,24,3,73,36,33,10,0,6,5,0,0,0
2024-12-17 15:00,9,2,18,27,5,67,34,44,4,6,9,2,1,2,2
2024-12-17 15:10,2,2,4,19,0,64,45,47,2,1,3,3,3,1,1
2024-12-17 15:20,9,2,14,24,4,91,45,45,0,1,3,3,1,0,1
2024-12-17 15:30,13,1,24,31,0,76,50,43,2,0,5,6,3,1,1
2024-12-17 15:40,11,0,15,14,3,92,38,45,0,2,5,0,0,3,0
2024-12-17 15:50,8,1,18,31,3,83,38,53,1,4,1,2,1,5,1
2024-12-17 16:00,8,0,14,12,2,81,55,63,2,5,10,3,3,2,0
2024-12-17 16:10,9,1,25,17,6,94,73,54,5,2,5,1,2,1,1
2024-12-17 16:20,3,0,21,24,6,78,37,42,4,0,4,2,1,9,2
